caldt,crsp_fundno,mtna,mret,mnav
2022-07-29,054397,123.700,0.076290,22.9056000
2022-08-31,054397,122.400,0.027286,23.5306000
2022-09-30,054397,110.700,-0.095539,21.2825000
2022-10-31,054397,131.000,0.183508,25.1880000
2022-11-30,054397,135.600,0.035394,26.0795000
2022-12-30,054397,125.800,-0.042338,24.1862000
2023-01-31,054397,129.300,0.027921,24.8615000
2023-02-28,054397,115.600,-0.050918,23.5956000
2023-03-31,054397,114.500,-0.010032,23.3589000
2023-04-28,054397,119.300,0.042399,24.3493000
2023-05-31,054397,104.000,-0.091518,22.1209000
2023-06-30,054397,108.700,0.063560,23.1254000
2023-07-31,054397,115.800,0.065495,24.6400000
2023-08-31,054397,117.800,0.017512,25.0715000
2023-09-29,054397,121.600,0.032120,25.8768000
2023-10-31,054397,116.400,-0.042606,24.7743000
2023-11-30,054397,115.900,-0.004852,24.6541000
2023-12-29,054397,107.400,0.003720,24.1413000
2024-01-31,054397,98.600,-0.003513,24.0565000
2024-02-29,054397,95.900,0.022634,24.6010000
2024-03-28,054397,103.700,0.080785,26.5884000
2024-04-30,054397,105.000,0.012968,26.9332000
2024-05-31,054397,113.800,0.005592,27.0838000
2024-06-28,054397,111.600,-0.026571,25.9504000
2024-07-31,054397,103.100,0.006208,26.1115000
2024-08-30,054397,102.000,-0.011321,25.8159000
2024-09-30,054397,94.400,-0.037225,24.8549000
2024-10-31,054397,93.400,-0.010960,24.5825000
2024-11-29,054397,96.000,0.027727,25.2641000
2024-12-31,054397,83.800,-0.068090,22.9574000
2025-01-31,054397,85.300,0.018260,23.3766000
2025-02-28,054397,84.300,0.015259,23.7333000
2025-03-31,054397,83.600,0.051927,24.9657000
2025-04-30,054397,74.300,-0.111533,22.1812000
2025-05-30,054397,76.500,0.029944,22.8454000
2025-06-30,054397,79.600,0.058073,23.7581000
2025-07-31,054397,81.500,0.024484,24.3398000
2025-08-29,054397,80.900,0.038760,25.2832000
2025-09-30,054397,80.500,-0.004521,25.1689000
2025-10-31,054397,81.600,0.013711,25.5140000
2025-11-28,054397,79.500,0.022258,26.0819000
2025-12-31,054397,74.000,-0.048010,23.4831000
2026-01-30,054397,88.800,0.050057,24.6586000
2026-02-27,054397,117.300,0.081067,26.6576000
2026-03-31,054397,144.000,-0.015350,26.1739000
2026-04-30,054397,289.900,0.070161,28.0103000
2026-05-29,054397,387.100,-0.009429,27.7462000
2026-06-30,054397,419.500,0.010966,27.9697000
2012-05-31,055637,0.100,,
2012-06-29,055637,6.200,R,20.3281000
2012-07-31,055637,26.700,0.045262,21.2482000
2012-08-31,055637,60.900,-0.013338,20.9648000
2012-09-28,055637,88.400,0.020494,21.2839000
2012-10-31,055637,101.100,-0.000944,21.2638000
2012-11-30,055637,116.000,-0.017669,20.8881000
2012-12-31,055637,123.700,0.000979,20.7700000
2013-01-31,055637,172.700,0.072080,22.2671000
2013-02-28,055637,214.600,0.008735,22.4616000
2013-03-28,055637,282.200,0.050758,23.6017000
2013-04-30,055637,336.400,0.028811,24.2817000
2013-05-31,055637,367.600,-0.051146,23.0398000
2013-06-28,055637,381.500,0.012094,23.1170000
2013-07-31,055637,423.200,0.028248,23.7700000
2013-08-30,055637,410.300,-0.035759,22.9200000
2013-09-30,055637,422.500,0.004842,22.8310000
2013-10-31,055637,433.100,0.025124,23.4046000
2013-11-29,055637,438.800,-0.008178,23.2132000
2013-12-31,055637,443.800,0.020323,23.4700000
2014-01-31,055637,448.800,0.008896,23.6788000
2014-02-28,055637,468.700,0.009646,23.9072000
2014-03-31,055637,481.700,0.024158,24.2625000
2014-04-30,055637,535.900,0.041562,25.2709000
2014-05-30,055637,746.100,0.014337,25.6332000
2014-06-30,055637,788.500,0.060563,26.9999000
2014-07-31,055637,801.300,-0.028733,26.2241000
2014-08-29,055637,881.500,0.075381,28.2009000
2014-09-30,055637,862.500,-0.030232,27.1172000
2014-10-31,055637,947.000,0.022370,27.7238000
2014-11-28,055637,925.800,0.004098,27.8374000
2014-12-31,055637,1040.700,0.017332,28.0847000
2015-01-30,055637,1111.300,-0.010953,27.7771000
2015-02-27,055637,1180.900,-0.012658,27.4255000
2015-03-31,055637,1133.100,-0.013626,26.8500000
2015-04-30,055637,1172.300,0.026000,27.5481000
2015-05-29,055637,1187.700,-0.012418,27.2060000
2015-06-30,055637,1121.200,-0.059423,25.3645000
2015-07-31,055637,1049.100,-0.015376,24.9745000
2015-08-31,055637,975.700,-0.046035,23.8248000
2015-09-30,055637,868.300,-0.072413,21.8683000
2015-10-30,055637,952.600,0.053315,23.0342000
2015-11-30,055637,920.400,-0.063193,21.5786000
2015-12-31,055637,890.100,-0.052558,20.1794000
2016-01-29,055637,875.000,-0.004485,20.0889000
2016-02-29,055637,927.400,0.028025,20.6519000
2016-03-31,055637,1030.100,0.066647,21.8213000
2016-04-29,055637,1117.200,0.048943,22.8893000
2016-05-31,055637,1172.900,0.018629,23.3157000
2016-06-30,055637,1282.800,0.067201,24.6423000
2016-07-29,055637,1326.700,0.008071,24.8412000
2016-08-31,055637,1318.500,-0.014452,24.4822000
2016-09-30,055637,1379.300,0.043090,25.3045000
2016-10-31,055637,1379.000,-0.021664,24.7563000
2016-11-30,055637,1426.300,-0.009319,24.5256000
2016-12-30,055637,1544.500,0.037184,25.1915000
2017-01-31,055637,1594.200,-0.000353,25.1826000
2017-02-28,055637,1644.000,0.006647,25.3500000
2017-03-31,055637,1641.200,0.006582,25.2837000
2017-04-28,055637,1663.600,-0.000977,25.2590000
2017-05-31,055637,1655.600,-0.012970,24.9314000
2017-06-30,055637,1660.000,-0.004298,24.5337000
2017-07-31,055637,1761.200,0.035013,25.3927000
2017-08-31,055637,1800.300,-0.016832,24.9653000
2017-09-29,055637,1838.100,0.001232,24.7856000
2017-10-31,055637,1911.000,-0.009703,24.5451000
2017-11-30,055637,2076.100,0.002237,24.6000000
2017-12-29,055637,2270.000,0.004960,24.5102000
2018-01-31,055637,2379.100,0.000641,24.5259000
2018-02-28,055637,2193.700,-0.076527,22.6490000
2018-03-29,055637,2091.800,-0.023639,21.8771000
2018-04-30,055637,2195.400,0.037135,22.6895000
2018-05-31,055637,2230.300,0.013685,23.0000000
2018-06-29,055637,2221.400,0.022554,23.2500000
2018-07-31,055637,2287.100,0.028882,23.9215000
2018-08-31,055637,2313.000,0.003925,24.0154000
2018-09-28,055637,2274.300,-0.014856,23.4436000
2018-10-31,055637,2117.800,-0.034423,22.6366000
2018-11-30,055637,2233.500,0.031414,23.3477000
2018-12-31,055637,2098.800,-0.069469,21.4400000
2019-01-31,055637,2244.100,0.096437,23.5076000
2019-02-28,055637,2292.100,0.019789,23.9728000
2019-03-29,055637,2409.000,0.039675,24.7047000
2019-04-30,055637,2432.700,0.003242,24.7848000
2019-05-31,055637,2414.800,-0.009990,24.5372000
2019-06-28,055637,2514.800,0.032789,25.1217000
2019-07-31,055637,2506.200,-0.005406,24.9859000
2019-08-30,055637,2544.600,0.012799,25.3057000
2019-09-30,055637,2600.300,0.019118,25.5422000
2019-10-31,055637,2565.200,-0.027848,24.8309000
2019-11-29,055637,2582.300,-0.012887,24.5109000
2019-12-31,055637,2820.500,0.050860,25.4894000
2020-01-31,055637,2847.600,0.007760,25.6872000
2020-02-28,055637,2597.900,-0.083119,23.5521000
2020-03-31,055637,1787.800,-0.232604,17.8152000
2020-04-30,055637,1874.500,0.141739,20.3403000
2020-05-29,055637,1969.100,0.045363,21.2630000
2020-06-30,055637,1838.600,-0.049390,19.9297000
2020-07-31,055637,1864.500,0.031425,20.5560000
2020-08-31,055637,1839.300,-0.011919,20.3110000
2020-09-30,055637,1687.600,-0.052516,19.0246000
2020-10-30,055637,1687.800,0.034545,19.6818000
2020-11-30,055637,1762.300,0.074597,21.1500000
2020-12-31,055637,1719.500,0.003345,20.9900000
2021-01-29,055637,1736.800,0.020962,21.4300000
2021-02-26,055637,1707.400,-0.014466,21.1200000
2021-03-31,055637,1858.100,0.089360,22.7900000
2021-04-30,055637,1971.800,0.052655,23.9900000
2021-05-28,055637,2027.400,0.015840,24.3700000
2021-06-30,055637,2059.300,0.010796,24.4300000
2021-07-30,055637,2045.500,-0.008596,24.2200000
2021-08-31,055637,2063.700,0.009083,24.4400000
2021-09-30,055637,2011.400,-0.022668,23.6800000
2021-10-29,055637,2129.100,0.056588,25.0200000
2021-11-30,055637,2056.600,-0.043165,23.9400000
2021-12-31,055637,2149.600,0.048758,24.9100000
2022-01-31,055637,2220.200,0.024488,25.5200000
2022-02-28,055637,2264.600,0.019201,26.0100000
2022-03-31,055637,2466.600,0.069744,27.6400000
2022-04-29,055637,2442.700,-0.034732,26.6800000
2022-05-31,055637,2661.300,0.051724,28.0600000
2022-06-30,055637,2424.300,-0.075351,25.7400000
2022-07-29,055637,2624.300,0.079254,27.7800000
2022-08-31,055637,2638.000,0.000000,27.7800000
2022-09-30,055637,2369.100,-0.096237,24.8700000
2022-10-31,055637,2570.200,0.073583,26.7000000
2022-11-30,055637,2704.100,0.044944,27.9000000
2022-12-30,055637,2585.900,-0.035903,26.6900000
2023-01-31,055637,2649.700,0.030723,27.5100000
2023-02-28,055637,2485.800,-0.029080,26.7100000
2023-03-31,055637,2459.500,0.008612,26.6600000
2023-04-28,055637,2486.100,0.017254,27.1200000
2023-05-31,055637,2367.800,-0.033555,26.2100000
2023-06-30,055637,2417.300,0.041832,27.0100000
2023-07-31,055637,2501.100,0.037023,28.0100000
2023-08-31,055637,2439.100,-0.018922,27.4800000
2023-09-29,055637,2357.700,-0.028657,26.4200000
2023-10-31,055637,2273.200,-0.004164,26.3100000
2023-11-30,055637,2361.600,0.050551,27.6400000
2023-12-29,055637,2342.000,0.009861,27.6700000
2024-01-31,055637,2286.800,-0.015540,27.2400000
2024-02-29,055637,2329.100,0.029736,28.0500000
2024-03-28,055637,2439.100,0.062345,29.5300000
2024-04-30,055637,2416.800,-0.002709,29.4500000
2024-05-31,055637,2532.000,0.043803,30.7400000
2024-06-28,055637,2490.500,0.000381,30.4400000
2024-07-31,055637,2599.400,0.047635,31.8900000
2024-08-30,055637,2700.300,0.035748,33.0300000
2024-09-30,055637,2737.200,0.025171,33.5600000
2024-10-31,055637,2789.800,0.016091,34.1000000
2024-11-29,055637,3150.600,0.119062,38.1600000
2024-12-31,055637,2955.400,-0.060743,35.5800000
2025-01-31,055637,3109.300,0.033446,36.7700000
2025-02-28,055637,3224.400,0.016590,37.3800000
2025-03-31,055637,3256.000,0.009148,37.4200000
2025-04-30,055637,3119.000,-0.033672,36.1600000
2025-05-30,055637,3198.100,0.019912,36.8800000
2025-06-30,055637,3279.000,0.023617,37.4500000
2025-07-31,055637,3334.800,0.021629,38.2600000
2025-08-29,055637,3321.100,-0.007580,37.9700000
2025-09-30,055637,3371.200,0.015391,38.2400000
2025-10-31,055637,3311.900,-0.017782,37.5600000
2025-11-28,055637,3489.500,0.045000,39.2502000
2025-12-31,055637,3382.000,-0.029389,37.8058000
2026-01-30,055637,3589.100,0.060044,40.0758000
2026-02-27,055637,3935.300,0.091000,43.7227000
2026-03-31,055637,3995.600,0.006064,43.6892000
2026-04-30,055637,4073.300,0.022781,44.6845000
2026-05-29,055637,3934.600,-0.040347,42.8816000
2026-06-30,055637,4057.600,0.021910,43.5109000
2013-01-31,057687,0.200,,
2013-02-28,057687,3.000,R,19.9700000
2013-03-28,057687,6.200,0.046382,20.5600000
2013-04-30,057687,8.300,0.005350,20.6700000
2013-05-31,057687,15.500,0.002903,20.7300000
2013-06-28,057687,19.800,0.023959,20.8900000
2013-07-31,057687,24.000,0.000000,20.8900000
2013-08-30,057687,25.600,-0.018191,20.5100000
2013-09-30,057687,29.700,0.014879,20.4800000
2013-10-31,057687,33.500,0.023926,20.9700000
2013-11-29,057687,33.800,0.008584,21.1500000
2013-12-31,057687,35.600,0.006787,20.9500000
2014-01-31,057687,36.700,0.001432,20.9800000
2014-02-28,057687,33.600,0.001430,21.0100000
2014-03-31,057687,34.800,0.020746,21.1100000
2014-04-30,057687,36.700,0.023685,21.6100000
2014-05-30,057687,38.500,0.019435,22.0300000
2014-06-30,057687,42.100,0.048152,22.7800000
2014-07-31,057687,41.100,-0.025461,22.2000000
2014-08-29,057687,43.300,0.054054,23.4000000
2014-09-30,057687,45.800,-0.007765,22.9200000
2014-10-31,057687,45.500,-0.031850,22.1900000
2014-11-28,057687,46.800,-0.006432,21.7500000
2014-12-31,057687,58.800,-0.034483,21.0000000
2015-01-30,057687,58.000,-0.012857,20.7300000
2015-02-27,057687,62.100,0.013507,20.7100000
2015-03-31,057687,59.900,-0.036214,19.9600000
2015-04-30,057687,62.400,0.042084,20.8000000
2015-05-29,057687,60.400,-0.017442,20.1400000
2015-06-30,057687,55.300,-0.069513,18.7400000
2015-07-31,057687,52.900,-0.027215,18.2300000
2015-08-31,057687,45.800,-0.086447,16.3600000
2015-09-30,057687,36.800,-0.166870,13.6300000
2015-10-30,057687,38.000,0.092443,14.8900000
2015-11-30,057687,34.100,-0.082515,13.3600000
2015-12-31,057687,30.200,-0.056886,12.6000000
2016-01-29,057687,24.500,-0.154762,10.6500000
2016-02-29,057687,23.500,-0.008780,10.2100000
2016-03-31,057687,26.100,0.137120,11.6100000
2016-04-29,057687,30.800,0.180017,13.7000000
2016-05-31,057687,31.400,0.038906,13.9500000
2016-06-30,057687,33.500,0.045061,14.5786000
2016-07-29,057687,35.100,0.025476,14.9500000
2016-08-31,057687,35.500,0.008749,14.8100000
2016-09-30,057687,37.000,0.018906,15.0900000
2016-10-31,057687,34.300,-0.033797,14.5800000
2016-11-30,057687,35.100,0.042192,14.9200000
2016-12-30,057687,37.000,0.055630,15.7500000
2017-01-31,057687,37.800,0.020317,16.0700000
2017-02-28,057687,39.300,0.017849,16.0600000
2017-03-31,057687,40.800,-0.004981,15.9800000
2017-04-28,057687,39.500,-0.011264,15.8000000
2017-05-31,057687,35.400,-0.055598,14.7500000
2017-06-30,057687,33.000,-0.005424,14.6700000
2017-07-31,057687,33.600,0.019087,14.9500000
2017-08-31,057687,28.100,-0.043391,14.0400000
2017-09-29,057687,28.200,0.004986,14.1100000
2017-10-31,057687,26.400,-0.038979,13.5600000
2017-11-30,057687,23.300,-0.024913,12.9700000
2017-12-29,057687,23.600,0.037779,13.4600000
2018-01-31,057687,24.300,0.062407,14.3000000
2018-02-28,057687,20.200,-0.121382,12.2300000
2018-03-29,057687,18.900,-0.064595,11.4400000
2018-04-30,057687,20.000,0.062063,12.1500000
2018-05-31,057687,21.400,0.085351,12.9700000
2018-06-29,057687,20.800,-0.026985,12.6200000
2018-07-31,057687,21.700,0.072900,13.5400000
2018-08-31,057687,22.200,0.010731,13.4600000
2018-09-28,057687,21.800,-0.017831,13.2200000
2018-10-31,057687,20.400,-0.065053,12.3600000
2018-11-30,057687,19.800,-0.017520,11.9900000
2018-12-31,057687,17.800,-0.074229,11.1000000
2019-01-31,057687,18.900,0.100901,12.2200000
2019-02-28,057687,17.900,-0.001622,11.9200000
2019-03-29,057687,19.100,0.032718,12.3100000
2019-04-30,057687,18.700,-0.021121,12.0500000
2019-05-31,057687,18.100,-0.013985,11.6600000
2019-06-28,057687,18.900,0.012864,11.8100000
2019-07-31,057687,15.400,0.003387,11.8500000
2019-08-30,057687,13.900,-0.074650,10.6906000
2019-09-30,057687,13.600,0.014209,10.8425000
2013-07-31,058997,5.000,,
2013-08-30,058997,16.100,R,14.6400000
2013-09-30,058997,18.000,0.025273,15.0100000
2013-10-31,058997,20.300,0.041972,15.6400000
2013-11-29,058997,21.800,0.000701,15.5600000
2013-12-31,058997,24.400,0.047625,16.2800000
2014-01-31,058997,26.100,0.003686,16.3400000
2014-02-28,058997,29.100,0.022078,16.6100000
2014-03-31,058997,64.800,0.013847,16.8400000
2014-04-30,058997,76.900,0.049287,17.6700000
2014-05-30,058997,125.700,0.044242,18.3600000
2014-06-30,058997,151.700,0.080065,19.8300000
2014-07-31,058997,160.800,-0.034796,19.1400000
2014-08-29,058997,202.000,0.082508,20.6100000
2014-09-30,058997,183.000,-0.034934,19.8900000
2014-10-31,058997,184.400,-0.019105,19.5100000
2014-11-28,058997,179.700,-0.024767,18.9200000
2014-12-31,058997,177.300,-0.018445,18.5600000
2015-01-30,058997,170.800,-0.036099,17.8900000
2015-02-27,058997,172.600,0.049241,18.6600000
2015-03-31,058997,178.900,0.004287,18.7400000
2015-04-30,058997,191.000,0.034685,19.3900000
2015-05-29,058997,228.800,-0.034160,18.6000000
2015-06-30,058997,205.200,-0.036559,17.9200000
2015-07-31,058997,97.700,-0.035156,17.2900000
2015-08-31,058997,98.000,-0.083430,15.6900000
2015-09-30,058997,83.500,-0.135118,13.5700000
2015-10-30,058997,94.700,0.089904,14.7900000
2015-11-30,058997,97.700,-0.079005,13.4700000
2015-12-31,058997,87.700,-0.137342,11.6200000
2016-01-29,058997,80.900,-0.078313,10.7100000
2016-02-29,058997,79.000,-0.007823,10.4700000
2016-03-31,058997,77.700,0.098376,11.5000000
2016-04-29,058997,85.100,0.112174,12.7900000
2016-05-31,058997,89.500,0.027140,12.9800000
2016-06-30,058997,94.000,0.065485,13.8300000
2016-07-29,058997,93.000,0.011569,13.9900000
2016-08-31,058997,96.400,0.023721,14.1700000
2016-09-30,058997,103.400,0.072689,15.2000000
2016-10-31,058997,114.900,-0.055263,14.3600000
2016-11-30,058997,130.500,0.043102,14.8200000
2016-12-30,058997,138.200,0.017507,14.8600000
2017-01-31,058997,147.300,0.006729,14.9600000
2017-02-28,058997,159.300,-0.008871,14.6800000
2017-03-31,058997,265.300,0.004087,14.7400000
2017-04-28,058997,270.700,-0.017639,14.4800000
2017-05-31,058997,273.300,-0.049089,13.6300000
2017-06-30,058997,287.800,0.013206,13.8100000
2017-07-31,058997,302.400,0.032585,14.2600000
2017-08-31,058997,305.400,-0.042983,13.5100000
2017-09-29,058997,315.000,0.019985,13.7800000
2017-10-31,058997,297.300,-0.049347,13.1000000
2017-11-30,058997,306.100,-0.012582,12.8000000
2017-12-29,058997,358.400,0.061640,13.5700000
2018-01-31,058997,385.300,0.019897,13.8400000
2018-02-28,058997,392.300,-0.102509,12.2800000
2018-03-29,058997,387.200,-0.043160,11.7500000
2018-04-30,058997,443.700,0.063830,12.5000000
2018-05-31,058997,457.500,0.058279,13.0700000
2018-06-29,058997,455.500,0.020658,13.3400000
2018-07-31,058997,527.500,0.036732,13.8300000
2018-08-31,058997,543.000,-0.002240,13.6400000
2018-09-28,058997,540.700,-0.019795,13.3700000
2018-10-31,058997,546.300,-0.080030,12.3000000
2018-11-30,058997,540.400,-0.003598,12.1300000
2018-12-31,058997,552.200,-0.097053,10.9300000
2019-01-31,058997,746.200,0.161940,12.7000000
2019-02-28,058997,764.100,0.008015,12.6300000
2019-03-29,058997,820.000,0.044339,13.1900000
2019-04-30,058997,844.000,-0.009856,13.0600000
2019-05-31,058997,826.900,-0.022776,12.5900000
2019-06-28,058997,825.900,0.030977,12.9800000
2019-07-31,058997,823.300,-0.030817,12.5800000
2019-08-30,058997,711.600,-0.034687,11.9600000
2019-09-30,058997,593.900,0.026756,12.2800000
2019-10-31,058997,598.100,-0.044788,11.7300000
2019-11-29,058997,611.800,-0.034038,11.1500000
2019-12-31,058997,816.000,0.100448,12.2700000
2020-01-31,058997,778.100,-0.049715,11.6600000
2020-02-28,058997,691.500,-0.102035,10.3000000
2020-03-31,058997,455.500,-0.400971,6.1700000
2020-04-30,058997,537.300,0.328471,24.5900000
2020-05-29,058997,551.300,0.069042,25.6900000
2020-06-30,058997,513.700,-0.029194,24.9400000
2020-07-31,058997,503.000,-0.001604,24.9000000
2020-08-31,058997,495.900,0.027826,25.0500000
2020-09-30,058997,433.500,-0.118962,22.0700000
2020-10-30,058997,450.200,0.022655,22.5700000
2020-11-30,058997,538.100,0.208584,26.5900000
2020-12-31,058997,570.000,0.013915,26.9600000
2021-01-29,058997,606.900,0.044881,28.1700000
2021-02-26,058997,640.200,0.037984,29.2400000
2021-03-31,058997,714.800,0.076949,31.4900000
2021-04-30,058997,776.600,0.055256,33.2300000
2021-05-28,058997,815.500,0.065622,34.8800000
2021-06-30,058997,745.600,0.040998,36.3100000
2021-07-30,058997,705.400,-0.043790,34.7200000
2021-08-31,058997,676.100,-0.010946,33.8400000
2021-09-30,058997,737.000,0.059397,35.8500000
2021-10-29,058997,803.400,0.063319,38.1200000
2021-11-30,058997,738.100,-0.072676,34.8900000
2021-12-31,058997,756.600,0.012689,35.3100000
2022-01-31,058997,851.300,0.090909,38.5200000
2022-02-28,058997,888.700,0.045672,39.7700000
2022-03-31,058997,948.500,0.074428,42.7300000
2022-04-29,058997,942.700,-0.025041,41.6600000
2022-05-31,058997,1031.500,0.064537,43.8100000
2022-06-30,058997,909.100,-0.129423,38.1400000
2022-07-29,058997,993.000,0.103304,42.0800000
2022-08-31,058997,994.700,0.006244,41.7700000
2022-09-30,058997,907.000,-0.101987,37.5100000
2022-10-31,058997,1045.400,0.123434,42.1400000
2022-11-30,058997,1088.300,0.045000,43.4700000
2022-12-30,058997,1057.800,-0.062572,40.7500000
2023-01-31,058997,1095.300,0.042209,42.4700000
2023-02-28,058997,980.700,-0.040708,40.2100000
2023-03-31,058997,934.300,-0.005223,40.0000000
2023-04-28,058997,954.600,0.017750,40.7100000
2023-05-31,058997,890.300,-0.038922,38.5600000
2023-06-30,058997,946.700,0.078838,41.6000000
2023-07-31,058997,973.500,0.041587,43.3300000
2023-08-31,058997,954.200,-0.000139,42.7200000
2023-09-29,058997,941.100,-0.007959,42.3800000
2023-10-31,058997,940.200,0.001180,42.4300000
2023-11-30,058997,999.200,0.075189,44.9900000
2023-12-29,058997,976.500,-0.010669,44.5100000
2024-01-31,058997,984.900,0.003595,44.6700000
2024-02-29,058997,1011.600,0.039458,45.8000000
2024-03-28,058997,1084.700,0.067904,48.9100000
2024-04-30,058997,1378.100,-0.009201,48.4600000
2024-05-31,058997,1478.700,0.040122,49.7400000
2024-06-28,058997,1582.200,0.025533,51.0100000
2024-07-31,058997,1753.000,0.035287,52.8100000
2024-08-30,058997,1858.900,0.038407,54.1500000
2024-09-30,058997,1886.700,0.001847,54.2500000
